"Date","Time","Symbol","Strike","Root","Expiration Date","Option","Qty","Open Interest","Trades Count","Option Volume","Total Trade Notional - Spot","Total Trade Premium","Total Edge","Contract Edge","Exchange Sequence Number","Price","Price Change","Theo","Theo Iv","Type","Exchange","Condition","Canceled Condition","Bid","Ask","Market","Premium","Spot Moneyness","Time Until Expiration","Trade Iv","Trade Iv Change","Trade Delta","Trade Gamma","Trade Vega","Trade Theta","Trade Rho","Underlying Bid","Underlying Ask","Market - Underlying","Underlying Trade Price","Underlying Change From Close","Underlying Change From Open","OnBidAsk","Market Condition"
"2024-06-26","11:11:53:606","AMZN",190,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 190.00 P",100,"2597.00",3148,21126,1908795,12800,"283.43","2.83",426679874,"1.28","-2.30","1.25","0.29","P","MRX","SingLegAuctNonISO","Normal Trade","1.26","1.28","1.26 x 1.28","1.28","1.00",2.2210419178009033,"29.14","0.02","-0.41","0.09","0.06","-0.43","-0.00","190.87","190.89","190.87 x 190.89","190.88","4.54","4.14","A","I"
"2024-06-26","11:10:09:526","AMZN",197.5,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 197.50 C",100,"8305.00",805,5111,1914100,2700,"99.00","0.99",418312251,"0.27","0.19","0.26","0.32","C","CBOE","IntermarketSweep","Normal Trade","0.26","0.27","0.26 x 0.27","0.27","1.03",2.2221529483795166,"32.52","-0.01","0.12","0.04","0.03","-0.19","0.00","191.40","191.42","191.40 x 191.42","191.42","5.08","4.68","A","I"
"2024-06-26","11:08:54:484","AMZN",175,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 175.00 C",100,"985.00",14,140,1913600,164300,"725.62","7.26",414020745,"16.43","4.16","16.50","0.52","C","MIAX","MultLegAutoEx","Normal Trade","16.35","16.60","16.35 x 16.60","0.08","0.91",2.2230560779571533,"0.00","-0.33","0.00","0.00","0.00","0.00","0.00","191.35","191.37","191.35 x 191.37","191.37","5.03","4.63","I","I"
"2024-06-26","11:08:54:484","AMZN",170,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 170.00 C",100,"423.00",10,109,1913600,215200,"302.90","3.03",414020744,"21.52","4.30","21.49","0.63","C","MIAX","MultLegAutoEx","Normal Trade","21.35","21.60","21.35 x 21.60","0.17","0.89",2.2230560779571533,"70.43","0.30","0.99","0.00","0.01","-0.05","0.01","191.35","191.37","191.35 x 191.37","191.37","5.03","4.63","I","I"
"2024-06-26","11:08:54:484","AMZN",170,"AMZN","2024-07-12T04:00:00.000Z","AMZN(W) Jul12 170.00 C",100,"527.00",20,219,1913600,219800,"595.13","5.95",414020743,"21.98","4.11","22.04","0.31","C","MIAX","MultLegAutoEx","Normal Trade","21.85","22.15","21.85 x 22.15","0.63","0.89",16.22305679321289,"28.38","0.01","0.98","0.00","0.02","-0.01","0.07","191.35","191.37","191.35 x 191.37","191.37","5.03","4.63","I","I"
"2024-06-26","11:08:54:484","AMZN",175,"AMZN","2024-07-12T04:00:00.000Z","AMZN(W) Jul12 175.00 C",100,"363.00",10,116,1913600,170200,"1424.01","14.24",414020742,"17.02","3.89","17.16","0.28","C","MIAX","MultLegAutoEx","Normal Trade","16.75","17.20","16.75 x 17.20","0.67","0.91",16.22305679321289,"23.59","-0.04","0.97","0.01","0.03","-0.02","0.07","191.35","191.37","191.35 x 191.37","191.37","5.03","4.63","I","I"
"2024-06-26","11:05:43:825","AMZN",190,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 190.00 P",100,"2597.00",2925,19847,1911582,11600,"81.74","0.82",402147500,"1.16","-2.41","1.15","0.29","P","ARCA","AutoExecution","Normal Trade","1.16","1.18","1.16 x 1.18","1.16","0.99",2.225277900695801,"28.94","0.02","-0.38","0.09","0.06","-0.42","-0.00","191.15","191.17","191.15 x 191.17","191.15","4.81","4.41","B","I"
"2024-06-26","11:05:18:122","AMZN",192.5,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 192.50 C",100,"18683.00",7132,36610,1910349,11700,"86.48","0.86",400702433,"1.17","0.85","1.18","0.30","C","PHLX","SingLegAuctNonISO","Normal Trade","1.17","1.18","1.17 x 1.18","1.17","1.01",2.225555896759033,"29.50","0.01","0.39","0.09","0.06","-0.43","0.00","191.02","191.05","191.02 x 191.05","191.03","4.69","4.29","B","I"
"2024-06-26","11:02:40:795","AMZN",187.5,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 187.50 P",100,"5763.00",2467,13613,1903700,5900,"70.40","0.70",390268405,"0.59","-1.35","0.58","0.28","P","EDGX","AutoExecution","Normal Trade","0.58","0.59","0.58 x 0.59","0.59","0.98",2.227431058883667,"28.42","0.01","-0.24","0.07","0.05","-0.31","-0.00","190.36","190.38","190.36 x 190.38","190.34","4.00","3.60","A","I"
"2024-06-26","11:02:23:143","AMZN",190,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 190.00 P",100,"2597.00",2753,18989,1905000,14200,"2.90","0.03",388975030,"1.42","-2.15","1.42","0.29","P","NASD","AutoExecution","Normal Trade","1.39","1.42","1.39 x 1.42","1.42","1.00",2.227569103240967,"28.73","0.02","-0.44","0.09","0.06","-0.43","-0.00","190.49","190.51","190.49 x 190.51","190.47","4.13","3.73","A","I"
